node_uuid,node_id,org_name,role,country,city
3aabd9f0-fa9e-5e04-bf3d-f96037abcc0e,2851,Yirgacheffe Cooperative,cooperative,ivory coast,
d5fc892f-afa4-5e2e-ad4f-5ffcc6d0fc97,2852,Ivory Coast Fermenters,fermentation plant,ecuador,
fcf6b0af-725b-5134-8a95-11740375d5b6,2853,Ghana Cacao Processing,fermentation plant,ghana,
3d13d216-5ce1-579f-bb64-61294c71bc91,2854,Nordic Consumer Goods,factory,ghana,
c1ab3548-c2b4-5711-b992-dd0ba1c10965,2855,British Food Processing,factory,nigeria,
f7e363eb-a372-5a17-8f72-803bc5a6a690,2856,Blue Ridge Farm,farm,ghana,
d45d7075-c02d-5e3f-adbe-ba0c3d6079a7,2857,Bucaramanga Farmers Union,cooperative,nigeria,
e51bfb27-258a-57bb-adf7-b56a717aa8a4,2858,Minas Gerais Coop,cooperative,ecuador,
0bec7aba-c4df-5f9f-915f-f08a890158d5,2859,Ivory Coast Fermenters,fermentation plant,ivory coast,
a21f247e-73f0-580b-a131-0d82a8fc1dc8,2860,Ghana Cacao Processing,fermentation plant,nigeria,
1eea054e-4013-5602-99b6-52f1aa828f9d,2861,Iberian Food Industries,factory,cameroon,
b9fdee36-1c0a-5ce0-9028-cd58043a9cfc,2862,Alpine Production Group,factory,ecuador,
e25a836e-b016-5f0b-9a87-bb6ed51356ea,2863,Riverside Cultivators,farm,peru,
4dcfe76e-c341-56aa-8e29-b6fb79e0b334,2864,Minas Gerais Coop,cooperative,ecuador,
29c33537-ad67-5ece-a510-81ab4db2e230,2865,Yirgacheffe Cooperative,cooperative,peru,
8deccab0-f773-57fd-8384-cd3edb0cac6c,2866,West Africa Cocoa Ltd,fermentation plant,ghana,
07a4a0aa-3d73-5818-8a84-54671cf7cc33,2867,Ivory Coast Fermenters,fermentation plant,ivory coast,
43d3e569-687c-5392-9c78-7c00b1e0a004,2868,Alpine Production Group,factory,ghana,
53268c85-163a-570b-a1f8-5a12c911fd82,2869,European Foods Manufacturing,factory,peru,
03e9b2b4-7443-5499-8ea9-b01aa189103d,2870,Green Valley Farm,farm,ghana,
136750b9-9569-5f4a-af23-e0463703adbb,2871,Minas Gerais Coop,cooperative,ivory coast,
b32f1196-6bb2-5c93-a7cb-a94b2e2119c1,2872,Oromia Cooperative,cooperative,ghana,
959cd6b4-f520-5d3c-ad8c-c8374cdff57f,2873,Ghana Cacao Processing,fermentation plant,ghana,
a1d6388c-a973-5cfc-b5cc-2aeda299dbae,2874,Ecuadorian Fine Cocoa,fermentation plant,cameroon,
85387f51-58fa-5b8b-8e15-8268cbac0907,2875,European Foods Manufacturing,factory,nigeria,
9c34736d-286a-5ff6-b49c-881107902722,2876,British Food Processing,factory,ecuador,
bd5bb262-0936-52d5-b219-912fa4694de2,2877,Riverside Cultivators,farm,cameroon,
4cdc9d9c-c0fe-5c55-b4c0-7d7abcb506b3,2878,Oromia Cooperative,cooperative,cameroon,
c70bf5a0-8887-517e-8963-b02d73244d57,2879,Minas Gerais Coop,cooperative,ivory coast,
f3115708-72a8-5ade-8fa2-d2b4778496e2,2880,Ghana Cacao Processing,fermentation plant,peru,
302a5026-ee43-5b37-950e-35b21e269a7a,2881,Ghana Cacao Processing,fermentation plant,cameroon,
7cc60de5-87f6-5c67-bdbf-3069728c01e8,2882,Continental Confections,factory,ivory coast,
e216d5e8-90e1-5919-8ad4-6dc7c1256f61,2883,European Foods Manufacturing,factory,cameroon,
182a35b8-5029-55c3-b47c-ec1720a8dc3c,2884,Dimbula Valley Teas,estate,kenya,
cef9a6b2-4b4e-58d1-a196-aaeca4094a8a,2885,TeaPro Processing Ltd,processor,indonesia,
965863e5-7ffb-5ebd-9283-ffd96b82776b,2886,Spice Masters Ltd,processor,china,
484eddfb-3676-5455-b6c2-975212f312fc,2887,Twinings Blending House,blender,sri lanka,
a863b097-2bda-55ed-87bf-062a3b764a88,2888,Yorkshire Tea Blenders,blender,kenya,
a17e8278-cbb2-5b2d-b640-8d4499bab8a6,2889,Nuwara Eliya Estates,estate,india,
80905090-7159-583e-8995-a2e113db8226,2890,Spice Masters Ltd,processor,kenya,
2ee50bc1-8e30-5005-b41f-8845c959d8c2,2891,TeaPro Processing Ltd,processor,malawi,
64a80af5-1cf4-5c50-b1be-830a9cb01f52,2892,Yorkshire Tea Blenders,blender,sri lanka,
e07da681-ad0c-5397-b1c2-8582099bbe78,2893,Twinings Blending House,blender,india,
c363b4ce-8c2a-5cc8-8d91-476676b1cd8d,2894,Nuwara Eliya Estates,estate,china,
9a9a63ac-cb31-598c-932b-eb03694c3a80,2895,Continental Herbs Ltd,processor,indonesia,
67a10c7a-10de-5150-9f55-65bf8848a6d6,2896,Continental Herbs Ltd,processor,india,
b697a9cc-147c-54b7-92c2-63178119c28a,2897,Tetley Blend Centre,blender,indonesia,
c7f94c54-43ef-5c16-8124-e8dbefe77d67,2898,Clipper Blending Co,blender,kenya,
09731fc3-8f3d-50ea-a687-8542ca219ca4,2899,Andalusian Orchard Co,orchard,south africa,
adcc0824-8980-5185-a84d-8976fe38b843,2900,Brazilian Citrus Press,pressing plant,united states,
908301b1-52a5-5163-96bf-29cb4477d08c,2901,Iberian Juice Co,pressing plant,mexico,
82364a19-4b83-5c1c-9404-a7fb29a9ff0a,2902,Eckes-Granini Packaging,packaging facility,argentina,
fae68d09-6180-520f-859a-93cabc443cbe,2903,Refresco UK,packaging facility,south africa,
8a689896-1ea1-59ed-abee-3a8711d588f2,2904,Andalusian Orchard Co,orchard,united states,
f839476f-2a4b-5c38-be57-49f3bf57ddb5,2905,Iberian Juice Co,pressing plant,brazil,
49b43676-2e0a-57d2-a7ce-b1a525217309,2906,Brazilian Citrus Press,pressing plant,south africa,
b011821c-74a3-537b-84f6-c72b05d9b5ac,2907,Refresco UK,packaging facility,spain,
df3d94a7-708b-5123-9289-30a5c5094209,2908,Innocent Drinks Bottling,packaging facility,mexico,
52b7ca9d-7b66-5a1e-a516-7aca35112f58,2909,Kalamata Growers,orchard,argentina,
b89be147-3224-5bce-a7be-d9d286398072,2910,Iberian Juice Co,pressing plant,spain,
896f1aff-c600-5767-8d1f-3e39159468c7,2911,Iberian Juice Co,pressing plant,south africa,
c12d25e9-d7cc-5834-831c-7ed47e0e2756,2912,Eckes-Granini Packaging,packaging facility,united states,
cafc5c9b-4a7c-53c4-b12a-cd5227f44163,2913,Refresco UK,packaging facility,south africa,
91931b30-1d0e-557f-b2af-f9c797b3a7c8,2914,Kalamata Growers,orchard,brazil,
45fec845-05f5-530f-92cd-8ddf9fd7348e,2915,Florida Fresh Juice,pressing plant,brazil,
6ba50d6f-df6a-549b-a92e-a640f8dc061d,2916,South African Citrus,pressing plant,united states,
ca4f1f26-3996-5c76-ab4a-66a777e28537,2917,Innocent Drinks Bottling,packaging facility,united states,
8a0430d4-2715-524a-af33-0dac4f4ae022,2918,Refresco UK,packaging facility,brazil,
32416a91-1be2-5bd0-b9d4-ff3e2ac7695e,2919,Cedar Grove Estate,farm,thailand,
66889415-cf7b-55c9-a0a5-e63f5d016ed9,2920,Nordic Mills,mill,canada,
6802b3ac-85c7-59cb-b380-7264eb2539c4,2921,Continental Flour Co,mill,canada,
b0017272-259a-5d48-9070-16b459a1f8cd,2922,Continental Confections,factory,italy,
6f7f6de1-4d8f-5033-89fe-f17ab69189e4,2923,Iberian Food Industries,factory,france,
ed66d3fa-ae31-50d2-be99-f5a73857bfca,2924,Meadowbrook Farm,farm,italy,
348c390d-af5c-59a3-9004-41d9a190aacf,2925,Allied Grain Millers,mill,india,
cd9d991c-a3f2-5bce-880b-be21399494fc,2926,British Milling Group,mill,india,
7a63ae0b-cea8-5dcf-a72f-41f2af622a8b,2927,Alpine Production Group,factory,thailand,
af2ee1d9-0ece-5171-9cac-554267c6c196,2928,Nordic Consumer Goods,factory,united states,
9e607f14-9b5a-5ed6-8542-d707979b10dd,2929,Peak District Farms,farm,india,
7b676f06-fe9b-5266-83f7-ca603a330953,2930,Mulino del Sole,mill,united states,
4d755d4e-5ff2-5a61-a558-1729bf42d3d2,2931,Nordic Mills,mill,thailand,
7d6d6ba8-547f-5435-9bd4-fd628f89910c,2932,Continental Confections,factory,united states,
aaab84d4-580d-59d6-a6ae-3c641578fc09,2933,Continental Confections,factory,united states,
e65ba663-5407-5896-898d-c02613fb7a45,2934,Evergreen Growers,farm,india,
bc17f989-3272-52c5-aa7e-9c4740829f40,2935,British Milling Group,mill,canada,
b84c3b52-3083-5aea-80cb-63b7705b0640,2936,Mulino del Sole,mill,italy,
d0174e6c-a06a-5d1c-86ce-0e4d47015bcb,2937,Alpine Production Group,factory,thailand,
08a85d39-5bd2-57f1-824e-032ccd5e628e,2938,Alpine Production Group,factory,thailand,
60dc30b0-a826-5485-9dba-c3618c882a67,2939,Meadowbrook Farm,farm,india,
314e11db-35c8-5f3d-9a35-17b55b7af18c,2940,Allied Grain Millers,mill,italy,
e723b74f-6491-5e6e-9b39-63257895177f,2941,Nordic Mills,mill,united states,
ea7c46c9-c454-5306-b14e-0683e34ce31a,2942,Alpine Production Group,factory,india,
a9a442d3-257d-528c-b17b-3e4f97bf6412,2943,European Foods Manufacturing,factory,india,
18ff55d2-8ce3-5de2-9f3e-c292c732c910,2944,Meadowbrook Farm,farm,canada,
3c6b6d86-41e6-5fc1-a690-0d2ee24117ac,2945,Allied Grain Millers,mill,france,
6471d68c-757b-50d9-9501-44ed473fb5dc,2946,Continental Flour Co,mill,india,
44b18435-8559-5d25-ab9d-5e0caee928ed,2947,European Foods Manufacturing,factory,thailand,
9b8ad62f-be70-5d2c-b9c9-381c9900eec5,2948,British Food Processing,factory,united states,
ee0e6860-0d05-557d-b19a-e95324551612,2949,Blue Ridge Farm,farm,canada,
5b47fdd8-4d56-5f36-956f-bb54377e4cb4,2950,British Milling Group,mill,italy,
14bbcb29-05c9-5e01-a4e2-4ecf45ad5629,2951,Durum Processing Co,mill,thailand,
9d9db2ae-0dea-515a-9b21-f8f5e0ea213b,2952,European Foods Manufacturing,factory,canada,
f93bd299-fb69-50e4-b8fc-1df8eae3720f,2953,British Food Processing,factory,canada,
5ca11fc3-7980-5f38-941a-7abf4a2111a5,2954,Cedar Grove Estate,farm,canada,
37e585fc-1dab-54d5-a8dd-e46bb34fc88f,2955,Durum Processing Co,mill,canada,
581b2baa-e2e0-58d4-8d68-4711f3a57a57,2956,Allied Grain Millers,mill,france,
28cf63d0-a7fd-5b69-bf05-2570149cca4e,2957,Iberian Food Industries,factory,india,
4d6761e5-9fa3-5e60-b41c-93b9199de9c5,2958,Continental Confections,factory,italy,
05b83027-1574-5822-bec0-cd4758259cb0,2959,Sunrise Agricultural,farm,india,
11c5e50b-a483-5712-b902-316facbbbe4b,2960,Durum Processing Co,mill,italy,
f359f876-1465-55ba-8f04-ca285d57b395,2961,Continental Flour Co,mill,france,
5d8fbba0-f292-57de-b728-d581b4c89640,2962,Continental Confections,factory,thailand,
ffd65ba9-e15f-51d9-a04c-b30b3741df0e,2963,Alpine Production Group,factory,india,
e468a0e1-1f98-5e67-8386-7365d7558172,2964,Golden Harvest Co,farm,italy,
0775c76a-da4e-51a0-af42-06443228e795,2965,Nordic Mills,mill,france,
de9960e6-9379-5e6f-a8bd-1413e82506ee,2966,Durum Processing Co,mill,canada,
c9360006-8728-59bb-86a9-71a94bc5530d,2967,Alpine Production Group,factory,thailand,
8d6c5d90-77a2-5216-91bc-f8110fbc4dbc,2968,Iberian Food Industries,factory,thailand,
48a1ce45-e7f1-5630-923b-16ff1d926dae,2969,Peak District Farms,farm,canada,
4dac5bf8-2270-5a12-bea0-2da705501a59,2970,Durum Processing Co,mill,france,
4df2801f-2185-5c26-9ac3-9387b3f053ab,2971,Nordic Mills,mill,germany,
c53bb565-3ba9-5bbc-a4f1-ded4f384062e,2972,Iberian Food Industries,factory,germany,
2751bac5-3f59-5b3b-a53a-0b748ed371f4,2973,European Foods Manufacturing,factory,australia,
e2bdb81c-a461-599c-aa8f-881fcfe378e9,2974,Blue Ridge Farm,farm,united states,
1cd7e5e6-fcd5-573a-9a5d-2013c7293aaa,2975,Nordic Mills,mill,australia,
15d30a32-dcc5-5dd6-a390-21e1305f2471,2976,Nordic Mills,mill,australia,
d0f1de55-2ffe-55af-b9ab-a7a61de82448,2977,Iberian Food Industries,factory,germany,
19259c0a-c61f-56f2-8f93-b7736a3ab70d,2978,Alpine Production Group,factory,canada,
8320b77c-8afb-50b7-8068-65a0bf2280d3,2979,Sunrise Agricultural,farm,canada,
1d1bee77-e7fd-5de0-be54-9ea257f3da84,2980,Nordic Mills,mill,australia,
93bad037-7952-525d-9bf8-9b64b825c7f5,2981,Mulino del Sole,mill,france,
caba8f2f-96bf-534c-b87e-4e1175f08306,2982,British Food Processing,factory,united states,
509d3cc4-d454-59f4-a36e-c2403b27dcb3,2983,British Food Processing,factory,france,
e7babf07-477a-5cc5-9e6c-7411a54a148f,2984,Blue Ridge Farm,farm,germany,
51335bfb-816e-544d-9d81-c11acf272646,2985,Durum Processing Co,mill,canada,
53d169b5-81df-5366-87cf-3da2628bda53,2986,Continental Flour Co,mill,australia,
fba28d22-9b56-535c-bd23-7303e861d8e6,2987,Nordic Consumer Goods,factory,france,
fa4f8290-7829-53e1-95a2-fbcaafbed48a,2988,European Foods Manufacturing,factory,france,
3c89cd39-507d-5922-acf9-89006fe96cc3,2989,Riverside Cultivators,farm,germany,
a2f1a0ef-1389-5ddd-9894-daf47149a415,2990,Continental Flour Co,mill,australia,
9e421885-6ab1-5f60-896a-06787ded4134,2991,Durum Processing Co,mill,france,
c19cfb6c-30a0-527d-a9bc-de6889ed8d9a,2992,Iberian Food Industries,factory,germany,
91f72423-1a7d-5aca-be79-79b3593f586b,2993,Nordic Consumer Goods,factory,united kingdom,
7d7f733d-c8f1-5e3b-aa79-239b84058135,2994,Evergreen Growers,farm,ireland,
25ee0f35-b452-521b-9244-cdfb6123d469,2995,Graham's Family Dairy,dairy processor,denmark,
025335ed-a898-566d-b25c-74c6b3743643,2996,Lactalis UK,dairy processor,denmark,
5ae585dc-f2ce-5092-879e-9a2a1d16e045,2997,Meadowbrook Farm,farm,netherlands,
45eda46e-fb8b-5a6e-bd96-68b0d7c9406a,2998,Lactalis UK,dairy processor,denmark,
a57a0f24-f271-5633-982b-3f25d5f2332b,2999,Glanbia Processing,dairy processor,denmark,
b59a96aa-8af9-59a2-88a6-d70e022b5675,3000,Peak District Farms,farm,united kingdom,
6c5408e6-d027-5a17-8087-c9344d07c51c,3001,Dale Farm Ltd,dairy processor,denmark,
e66467c3-94dc-5d54-b7b2-32922aa969d8,3002,Lactalis UK,dairy processor,france,
d2d91044-443f-56a8-9226-15f9234c00a7,3003,Riverside Cultivators,farm,france,
0631dad0-4a98-52bc-aee4-db84f308ecdb,3004,Lactalis UK,dairy processor,france,
fd822f0e-9fc7-54ee-a843-1067376e4091,3005,Muller Dairy,dairy processor,united kingdom,
bf20a42b-756c-5de6-a9b5-cf40bd1f6b4e,3006,Scottish Sea Farms,fishery,scotland,
c3fe7fa6-b743-52bb-a9ef-a3ff797e2fc5,3007,Nordic Seafood Processing,processor,iceland,
07a4ada8-4df4-56e9-8ddd-3c6ac4c04e1d,3008,Nordic Seafood Processing,processor,iceland,
13ee0b85-ee52-5ec9-ad82-8940c14795d9,3009,Nordic Cold Chain,cold store,thailand,
56022c71-4094-521e-bde0-e48ad7b38c6e,3010,Nordic Cold Chain,cold store,scotland,
f79e8913-9013-599a-ad46-41722260f4d8,3011,Aquachile SA,fishery,peru,
c44c35d6-835c-5f1f-bdf3-c28b93b17a8c,3012,Pacific Processors Inc,processor,vietnam,
34da8e03-3142-50e5-a69d-72df93da497d,3013,Continental Herbs Ltd,processor,norway,
16e03a53-c62e-52bd-8c5a-30adab5539bb,3014,Kloosterboer Cold Logistics,cold store,iceland,
a63afe06-c396-50c8-b254-25eadef2b9a7,3015,Lineage UK Ltd,cold store,peru,
d6615662-1f81-5313-bb5c-99e9f91574d1,3016,Marine Harvest Norway,fishery,iceland,
f1d2e652-359e-5b5f-bbab-0a3283b469ff,3017,Continental Herbs Ltd,processor,scotland,
d70e3e38-a1dc-55f4-9889-ad02665f2f60,3018,Continental Herbs Ltd,processor,vietnam,
965b22e0-02dc-5b3f-988c-7d26adbba621,3019,Nordic Cold Chain,cold store,iceland,
cd846dcc-27f3-5649-bacf-a7ee029b7089,3020,Frigo-Logistics UK,cold store,peru,
3cda1336-952c-558a-94f5-fb2cf7f62c9b,3021,Scottish Sea Farms,fishery,peru,
6aab20c9-0458-56b1-baf5-60e365fbf169,3022,Continental Herbs Ltd,processor,norway,
c5306c01-51bf-541d-86d6-2399ebde49ab,3023,Spice Masters Ltd,processor,scotland,
28d8a22f-ebae-5392-9b8e-ee346b4aa9ec,3024,Frigo-Logistics UK,cold store,iceland,
61265fdf-c2fe-5108-95d5-851619265bc9,3025,Kloosterboer Cold Logistics,cold store,thailand,
41dbe1e4-74ed-564f-ba3c-acdeec264692,3026,Princes Seafoods,fishery,thailand,
9cd62a0c-0b70-5ca3-bb3f-96235637a583,3027,TeaPro Processing Ltd,processor,norway,
6ad85a1a-6389-5bc5-8eea-c61b6d2b314c,3028,Spice Masters Ltd,processor,vietnam,
f3dd65de-db4e-568d-b009-2fd0591ee33d,3029,Nordic Cold Chain,cold store,peru,
afcb75b6-df29-5384-bcdd-b140ac6a9aee,3030,Nordic Cold Chain,cold store,norway,
8de6dd8c-b835-5ae6-b0a7-7ac1d54803c9,3031,Marine Harvest Norway,fishery,iceland,
e232622e-0513-548a-b225-82ad6a4ba60c,3032,Nordic Seafood Processing,processor,peru,
5c5dd977-6633-538a-b6fa-cb9e824469cd,3033,Spice Masters Ltd,processor,scotland,
1e87383f-04cc-5c6b-9e97-f900cde84d3f,3034,Lineage UK Ltd,cold store,norway,
d86e4911-93aa-5797-ad66-307e7fc1f1c8,3035,Nordic Cold Chain,cold store,vietnam,
98d41678-be33-58c1-9ccc-b683380e671d,3036,Aquachile SA,fishery,thailand,
7578b411-1a4e-5234-be7a-39299745580c,3037,Pacific Processors Inc,processor,vietnam,
7a251179-0b2a-565b-b6d5-7d94c62a77ad,3038,Continental Herbs Ltd,processor,scotland,
9d06e287-4ef2-5c95-a674-7b8dbe9d6102,3039,Frigo-Logistics UK,cold store,peru,
464a3e09-ed49-578c-924b-eb21905104fb,3040,Lineage UK Ltd,cold store,scotland,
089bbb2a-82b3-5532-b1ee-35e9b8c39169,3041,Scottish Sea Farms,fishery,thailand,
b60f0ff4-f28d-590b-8fde-4dff72889025,3042,Spice Masters Ltd,processor,iceland,
d326f9bd-ea9a-519e-b0c7-45fae410b7d5,3043,Spice Masters Ltd,processor,peru,
01b84789-f39b-5c30-9fbf-28c590dcbf2e,3044,Kloosterboer Cold Logistics,cold store,iceland,
49566bcf-f288-5b22-8aa5-76682558c89f,3045,Frigo-Logistics UK,cold store,vietnam,
c222b14d-c5cb-52db-baee-21de7dfbd74c,3046,John West Fisheries,fishery,peru,
d1da2752-8708-56c8-a01a-36f2c2cce7db,3047,Pacific Processors Inc,processor,vietnam,
9d0d9a7b-3e48-5768-a91c-eedaba3f2c8d,3048,Pacific Processors Inc,processor,norway,
51145932-13bb-55af-a3fd-9a0566abbf1d,3049,Kloosterboer Cold Logistics,cold store,norway,
56c83600-f9b8-5312-8fa1-4d52cd0cb5c5,3050,Kloosterboer Cold Logistics,cold store,peru,
140fede5-33bf-53dc-bb6c-a11d1ca2d536,3051,John West Fisheries,fishery,vietnam,
2b1853fd-99bf-59d1-9483-5f0c1fd9b3b6,3052,Spice Masters Ltd,processor,thailand,
73e81009-dc15-5e49-94c0-3483de5cf08b,3053,TeaPro Processing Ltd,processor,iceland,
63c39c2e-96c3-5f27-8fb3-acd54e317c1c,3054,Lineage UK Ltd,cold store,scotland,
b257059d-1b62-5939-beae-9bc6464c73d4,3055,Kloosterboer Cold Logistics,cold store,peru,
c115a577-9fee-58ef-911e-af3ccf380d72,3056,Aquachile SA,fishery,norway,
e7cd42e0-d07e-577b-ac57-8cd051b321b4,3057,Pacific Processors Inc,processor,peru,
1dcfaebf-22c8-5d35-87b0-c6050e4bc0f9,3058,Nordic Seafood Processing,processor,norway,
9e77e055-ad9d-579b-a7b7-224880ffab4f,3059,Kloosterboer Cold Logistics,cold store,norway,
898ac598-ef75-50cb-8e04-ba749b4b0fd4,3060,Frigo-Logistics UK,cold store,thailand,
603568f4-dae4-5ca8-be8c-487ad2f81155,3061,Golden Harvest Co,farm,spain,
81639cb2-add8-58df-9bea-c0a62c620d71,3062,Napolina Cannery,cannery,greece,
f038e156-5fec-5bf2-9650-f52fcd43baf7,3063,John West Foods,cannery,united states,
50c8e792-28d9-5e66-a7c8-690548933d06,3064,Kuehne+Nagel UK,warehouse,italy,
cc7c290a-5045-586f-ac81-f877445eb2df,3065,Kuehne+Nagel UK,warehouse,spain,
58dc6992-27d9-5d37-94ff-9feff04d70e8,3066,Peak District Farms,farm,italy,
444d2af4-3147-5e33-892d-243e237a8e5d,3067,Napolina Cannery,cannery,greece,
5243d215-7660-51bb-9d53-975678982ee2,3068,Princes Foods Ltd,cannery,spain,
b0fb86d9-80cd-569c-9134-3ea75395074f,3069,DHL Supply Chain UK,warehouse,turkey,
a2cf68df-b4bf-5842-82c9-905d33b3ac60,3070,DHL Supply Chain UK,warehouse,greece,
c2057228-390d-5589-ae69-f6fb30a10fd7,3071,Cedar Grove Estate,farm,united states,
6cc9aef2-2e5c-5069-be05-f49bf406d877,3072,Princes Foods Ltd,cannery,italy,
445541e5-b609-59f0-99bb-d4c20d336c82,3073,Princes Foods Ltd,cannery,spain,
79d82200-a8a7-571e-a605-7f2a1a9d7776,3074,Wincanton Storage,warehouse,united states,
f3110113-ed08-582c-b44d-b391bf1d3e29,3075,Wincanton Storage,warehouse,greece,
a67e6f5b-41b6-5427-a7ef-7d4dedd5534a,3076,Green Valley Farm,farm,italy,
4a9763ab-8f55-5902-b78e-34b12ddd30b0,3077,John West Foods,cannery,spain,
dbef31a9-a027-5c04-ba42-71cc8dc476a8,3078,Bonduelle UK,cannery,united states,
9362b3aa-c07a-5f86-96ef-689749faab88,3079,Wincanton Storage,warehouse,france,
9b3f02c3-b116-5f19-bdb3-f1bffd96ca4b,3080,DHL Supply Chain UK,warehouse,greece,
22a3b5df-7a45-5f3d-b9bc-1077847c1c9c,3081,Evergreen Growers,farm,france,
37dfa1d3-6570-502f-aa3b-443a11f5a63e,3082,Napolina Cannery,cannery,france,
defdee77-5c27-57ec-a8c8-8fba4d05f2a5,3083,John West Foods,cannery,france,
a187b10c-53d4-5e9e-a8aa-3d1c1d2d034a,3084,XPO Logistics UK,warehouse,italy,
7162d20a-ba86-5d50-9792-a2b8479a7992,3085,DHL Supply Chain UK,warehouse,greece,
641787ee-d2f9-5fd1-ae02-3184c5dccf36,3086,Cedar Grove Estate,farm,turkey,
9a1cf419-6f06-5cfc-b315-18171afbbaa5,3087,Heinz Processing,cannery,spain,
7895b899-23c7-5ae9-89bc-898e7cb32c6f,3088,Bonduelle UK,cannery,france,
c337486e-35fb-556f-90d7-df6155658f16,3089,DHL Supply Chain UK,warehouse,turkey,
f2f825fa-77e3-5134-8474-4157fb5fb3b5,3090,XPO Logistics UK,warehouse,greece,
9ba84f50-231d-505b-a075-c8abf58a9064,3091,Highland Fields,farm,united states,
400a7cbe-ec75-515b-aaf2-2d73b032a5df,3092,Blue Diamond Growers,shelling plant,india,
165d9cef-85ee-5ed1-b9fa-1df9519e63b8,3093,Wonderful Pistachios,shelling plant,united states,
abd9cce4-2ca2-5152-9d97-80548de744ec,3094,Blue Ridge Farm,farm,spain,
3091a561-99a2-525e-ada9-aadc1b49188f,3095,Blue Diamond Growers,shelling plant,iran,
7530e80c-1838-5192-a282-ef0cdc16d5d9,3096,Alesto Processing,shelling plant,spain,
50d372a2-1565-5d8a-b76f-3b30130229d1,3097,Cedar Grove Estate,farm,iran,
f6aa61b2-e5fa-5750-871b-492bcb93fb29,3098,Olam Nuts Processing,shelling plant,turkey,
4b19397b-95fb-55ac-8a3f-afe4bacf18a3,3099,Blue Diamond Growers,shelling plant,iran,
a44de3ba-45dd-5fe4-87ed-f7677472aa63,3100,Blue Ridge Farm,farm,iran,
85f3a8b5-00b5-56ac-90ed-fb13cfb9c114,3101,Alesto Processing,shelling plant,united states,
c77aa5b9-0ace-5fce-869a-acf229aece1f,3102,Alesto Processing,shelling plant,iran,
cb9a3fa3-503d-52c3-966a-8daeeee62694,3103,Highland Fields,farm,united states,
81c2c629-569b-5d15-8bd7-c5eecdfa2241,3104,Alesto Processing,shelling plant,iran,
5783df5e-d0f8-55cf-9afd-f42b9bd89031,3105,Olam Nuts Processing,shelling plant,united states,
4e0f2f8b-2cbd-571b-a0fb-f92922128905,3106,Cedar Grove Estate,farm,spain,
21de167b-bd41-5c57-ba5a-06e8f3f29a76,3107,Blue Diamond Growers,shelling plant,india,
d42683d5-ea3d-501b-b6e2-5060ea85bdfa,3108,Wonderful Pistachios,shelling plant,united states,
1b01c5ce-ede3-5535-b1fa-6fb48dac6edf,3109,Cedar Grove Estate,farm,india,
6a2203f5-083c-5071-a4f2-ec6b767b1f2f,3110,Olam Nuts Processing,shelling plant,united states,
4bb5bbd4-c1f1-5944-b08b-b4d238ebf825,3111,Wonderful Pistachios,shelling plant,spain,
2a3e5c23-24a5-5326-9530-81b65058cef5,3112,Golden Harvest Co,farm,united states,
4ff02061-ca97-5ac3-91ed-a8ac8b812be5,3113,European Foods Manufacturing,factory,thailand,
3e109a99-227d-5504-a609-902b964a20fa,3114,Continental Confections,factory,italy,
d007130c-b300-52dd-89d6-ab7e5ab55ba4,3115,Blue Ridge Farm,farm,germany,
13e77b89-8924-5068-8d88-8b921331f1b1,3116,Continental Confections,factory,germany,
4052405f-de73-5797-bd19-5c1cc45dcb34,3117,British Food Processing,factory,thailand,
96677f0e-4e4e-595a-932e-1b04c6ed9044,3118,Cedar Grove Estate,farm,germany,
6e39fa41-37b6-5e5a-8cfc-1de8b385a635,3119,Alpine Production Group,factory,thailand,
c74b80dd-1696-5045-8676-ffea92505637,3120,Continental Confections,factory,united states,
1b4013ad-71ad-51a1-88e4-3205ee047ee1,3121,Cedar Grove Estate,farm,united states,
bb4b46cf-7f57-5833-8058-a15791f95bd6,3122,Continental Confections,factory,united states,
22ecb8f5-45eb-5a4a-9a63-34daf0f7a516,3123,Alpine Production Group,factory,thailand,
9c3d5aea-432e-5a7d-84e4-e95aa4e14498,3124,Meadowbrook Farm,farm,united states,
590dda1f-a4d3-58ce-b80a-bc3f5dac1e01,3125,Alpine Production Group,factory,germany,
ebaae7e7-a246-504b-9c77-9c0447b78f56,3126,Continental Confections,factory,thailand,
fe3681d0-0463-5c8e-b26b-65c8a949c794,3127,Peak District Farms,farm,germany,
7dc4b627-2f2f-5ea4-9d8a-dce6bc27dbd0,3128,Iberian Food Industries,factory,thailand,
02e4532f-2e28-547e-bd59-bfcca1c36c14,3129,British Food Processing,factory,united states,
d4fb8d6e-ec37-55d5-a2ad-db309ed3adde,3130,Golden Harvest Co,farm,spain,
e2e4f614-7267-54c9-8a37-8c446ea3c8bc,3131,Spice Masters Ltd,processor,netherlands,
624e807b-6f3b-512d-b805-a61fd9a2e2a2,3132,Spice Masters Ltd,processor,netherlands,
811ebdf8-cb20-5b6b-b9cf-5bac8d42dfae,3133,Alpine Production Group,factory,germany,
d938cc3a-cdf3-5a33-bd86-49b7995f29de,3134,Iberian Food Industries,factory,netherlands,
87c42d6b-c608-5bb4-b3ee-5d1dae296289,3135,Peak District Farms,farm,germany,
3575b9b8-0e3d-5e54-b1e8-0b4ccc515ec5,3136,Continental Herbs Ltd,processor,netherlands,
