stage_uuid,stage_id,product_uuid,sequence,stage_name,from_node,to_node,value_share
f2a4d052-14d2-5248-8874-e7f8698346c4,3332,0e90de1f-df13-5b3f-be35-adc8e07918f8,3,cold store to retailer,9daf153a-3c68-5dc8-bb44-efc23ef78334,0ebfb33d-b894-5771-918e-632c9379113d,0.27
852d7ab7-ddf2-53bf-ac44-640089f43aad,3333,72063d8a-7f02-5e04-8499-b2d43ed43b87,1,fishery to processor,b174949c-4431-56e1-99d0-228cf938716f,509a3e32-878b-5128-923d-4f3eac8baf22,0.36
ff51087b-8bb5-537f-8e20-1265d719fffa,3334,72063d8a-7f02-5e04-8499-b2d43ed43b87,2,processor to cold store,98de49aa-fa4e-5147-a2ab-6b91a38d099a,ca06042f-2724-518f-a602-58f082123e0e,0.17
d365312f-335b-5afc-adce-9700b7a7b58c,3335,72063d8a-7f02-5e04-8499-b2d43ed43b87,3,cold store to retailer,b7955136-b5d3-5cd1-b0c4-1592e1870333,0ebfb33d-b894-5771-918e-632c9379113d,0.47
16dd1add-8625-5f5d-92cd-1c22e92bdfc1,3336,7782bdb2-0efd-51e0-b6b1-160096f06293,1,farm to cannery,52ff6d2a-7d43-589e-ba46-b23f23f7e5b3,8640bf42-f708-5c7d-a3ac-29f61d1074ab,0.38
09403b38-09e9-5104-ac73-b146da63f8dd,3337,7782bdb2-0efd-51e0-b6b1-160096f06293,2,cannery to warehouse,82555327-aab5-504c-8d14-f90609c1ebeb,001bfba3-9bee-5e2d-a354-e76ecb8e7d7f,0.22
b61d920c-65b5-5d7d-a3cd-97d148f8741c,3338,7782bdb2-0efd-51e0-b6b1-160096f06293,3,warehouse to retailer,da189027-fea7-583e-9897-72ec92329475,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.4
7b3e621a-fa4a-57d1-84f8-829a6cd5941e,3339,080ced10-c031-522d-abc0-a17d6a7af432,1,farm to cannery,f7a7afe4-8a07-5f8a-8bb7-a34a6e7eac2b,e956549c-b8f2-5aec-88ce-abc5681f718e,0.2
adf25cac-d249-56d9-a215-3cff6909d419,3340,080ced10-c031-522d-abc0-a17d6a7af432,2,cannery to warehouse,87d16b6c-dd28-5ea7-9f45-912cf5bc0d23,ef6813e8-f861-5039-805e-3aa1b78b1d98,0.54
dc86b789-202c-516b-8735-2ba7123f210f,3341,080ced10-c031-522d-abc0-a17d6a7af432,3,warehouse to retailer,787f382a-eec0-5e94-8e20-ac030c9c9953,0ebfb33d-b894-5771-918e-632c9379113d,0.26
7b16136d-2025-5c94-a1e2-b062853894cb,3342,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,1,farm to cannery,77225c53-39d5-5e51-84b8-8322dbd7f422,145dd08d-dd4e-510d-b4f7-4a7911ff7f89,0.25
3f597d4d-2dcb-59d0-bde7-ea322b84ea76,3343,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,2,cannery to warehouse,576180f1-e78a-544e-ac79-2d4e5540e4b6,fb287b34-97ad-5852-a27e-45807f833748,0.4
9a53a74b-4e2b-56e8-ad93-bd285d23e457,3344,2661b5dc-3eed-5b45-8af8-32d0662f7e9f,3,warehouse to retailer,e4f985f5-db89-5253-a548-a0c2afff6e14,39618516-09dc-5856-9d5c-fd79bd0fd05b,0.35
29ee4932-dba6-582b-9b99-df20af6b2434,3345,472081f8-1008-5fca-9244-8050ddfdc247,1,farm to cannery,3ebba000-2d78-580e-a659-30ec884a7dff,da2ed973-90d4-5796-b18b-a7cd47f4dcae,0.37
8d18cca6-f219-5788-b243-9406bb452dac,3346,472081f8-1008-5fca-9244-8050ddfdc247,2,cannery to warehouse,44a70bb1-ec25-5c4b-ad23-1ef9ac2d79dd,b230eaaa-85eb-590a-b1da-0c6c356ce599,0.19
9bf86f1a-2b63-5a0d-83d5-ab210f1621f4,3347,472081f8-1008-5fca-9244-8050ddfdc247,3,warehouse to retailer,fe2c7fc4-79a1-56fa-97c6-5dd150077a26,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.44
646028f7-d363-5e0f-9b9b-87bc0f433c3a,3348,2f77cf77-4747-5386-87a5-01343c74faf5,1,farm to cannery,4bdbe168-af3d-53d6-bb31-9c2b85c9f80c,3edfa979-80a9-5f3d-89cf-0ee667f519df,0.43
2c060e83-8066-5552-ada5-a3be618b7881,3349,2f77cf77-4747-5386-87a5-01343c74faf5,2,cannery to warehouse,f0d27fc9-6108-5f05-a150-ef368a21a532,9ba065df-68c6-5f2c-94fd-3aa8dfe52bae,0.21
0e6eb9b2-8e5f-5a2d-98d9-c99fe63a5294,3350,2f77cf77-4747-5386-87a5-01343c74faf5,3,warehouse to retailer,4ce7d00f-f999-5e65-b8d0-8e7c7345b299,3463d30c-175a-54f6-b3c4-902bd313c4be,0.36
77cfcf10-8ccc-59f0-8ca3-0111799a6744,3351,f47c867a-6f0e-581c-bbf6-3e985c9f6961,1,farm to cannery,b37dc6e0-139e-55f8-8f92-a3936d65918b,c5216bce-f2e9-5b84-a41f-900f8f601961,0.26
269716a1-4a93-5edd-90a6-fbf733fda68c,3352,f47c867a-6f0e-581c-bbf6-3e985c9f6961,2,cannery to warehouse,bf6b5d0b-9c57-58ae-be2e-a5a0c431befa,381ce6c1-d404-5b6b-a995-adf5152ff399,0.3
9f5b70af-c09d-5cda-a9ef-302d76c4a97f,3353,f47c867a-6f0e-581c-bbf6-3e985c9f6961,3,warehouse to retailer,4516b89d-db55-5e7d-956b-526dda939991,790f93aa-9203-5d4e-a835-8e44ad6bad68,0.44
204bd312-8869-5417-8963-5247ad530359,3354,e129caf7-c48d-5ed9-82c9-668409b2bfc7,1,farm to cannery,1d8bb8e5-da76-5648-b8f1-9c8ce7ddcb49,e9036d21-925d-51b9-8555-c8699d58a9e7,0.2
def789f7-ceb1-5e70-8f51-681d0ba02ef5,3355,e129caf7-c48d-5ed9-82c9-668409b2bfc7,2,cannery to warehouse,a43928e0-4b16-5c79-a4e0-2efa874df7f4,80c587a5-698d-571d-93fe-3fe72c3c86bd,0.43
0bd4e345-0f40-5525-8360-11dcd2bed0cf,3356,e129caf7-c48d-5ed9-82c9-668409b2bfc7,3,warehouse to retailer,ec0ebeb7-cc17-5b09-a639-aa8a90d59867,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.37
fe98c1bf-7521-52db-b325-ced49cac3449,3357,a7aa433e-a714-5598-94bb-045757fc9a0f,1,farm to cannery,706017af-eadc-52e7-bdb0-72cde3b088ce,32d3ace1-bcb6-5b01-8894-b1d8a4b8ce74,0.44
5bf30a87-6917-5cbb-b828-1dde4ab5b721,3358,a7aa433e-a714-5598-94bb-045757fc9a0f,2,cannery to warehouse,7733e24d-c0b6-5b37-91ad-ae19cbc78f02,13260b58-892f-57a4-9a20-3fab6431e988,0.17
5867a0a2-19cf-58de-b3f5-fa577c7da907,3359,a7aa433e-a714-5598-94bb-045757fc9a0f,3,warehouse to retailer,3a352a38-f00f-5161-9e13-692ce83cb83d,0ebfb33d-b894-5771-918e-632c9379113d,0.39
c99e4108-796f-54ba-a241-1fe77ebad62f,3360,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,1,farm to shelling plant,a823c03a-1623-59c3-b495-5b662f1ddb58,a218c79e-bf04-527d-a356-f3dfdcc6cf1b,0.34
c266bbd7-d5f9-567a-b79a-75f1f5b44a8b,3361,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,2,shelling plant to distributor,934945f2-73cf-55c4-a112-575620c7415f,c44c2104-37a0-5a7e-b21b-4502f5382882,0.37
6197ecc1-6377-5276-bf87-7da618aaae74,3362,ecb4cecc-9db2-5f1d-a540-6172a1e6ffba,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.29
16578650-50ae-5e46-9a84-ef99c36cac48,3363,448537da-5f45-5cc3-8596-196021f26e57,1,farm to shelling plant,11f447b8-008b-5154-803e-e46be15522cb,da2a0e6e-3bbb-59be-af48-68e213d9ec28,0.36
9bc1c1a3-f1fa-5c64-9465-65ca2f3474ff,3364,448537da-5f45-5cc3-8596-196021f26e57,2,shelling plant to distributor,1ab366fe-727f-54cb-a276-a7131248dc81,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.39
1471eebf-bb6c-58cc-9e5d-14da242f86d7,3365,448537da-5f45-5cc3-8596-196021f26e57,3,distributor to retailer,6adacd0c-daae-58e4-9049-cd3b893f8764,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.25
c64957fe-40a5-5146-8d07-63dff110a238,3366,50d82bef-3fac-55eb-920d-29a7a16e6d90,1,farm to shelling plant,8fb3cd86-4b41-5d41-bddd-23e300af3e17,777e4258-58e7-5d94-a162-b5bbc0cb5442,0.29
40de0fd7-3afe-5f2c-ac8c-75b428a9e550,3367,50d82bef-3fac-55eb-920d-29a7a16e6d90,2,shelling plant to distributor,b2bd4f76-ce14-5d76-acbc-33f29f7c4c0e,4ff5d4b7-19c0-551f-905c-e925106ffbba,0.39
cc2098cd-2048-5047-880c-97a391b407cc,3368,50d82bef-3fac-55eb-920d-29a7a16e6d90,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,39618516-09dc-5856-9d5c-fd79bd0fd05b,0.32
64070f18-21fa-580d-a5ba-6bbefc8c8713,3369,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,1,farm to shelling plant,936df7b6-ed1e-55ec-96e1-16d5e6c86421,1055eab8-e1d2-5c0e-a0fd-77c2b7106a56,0.26
cd4267c4-3553-5e5f-b640-ca62e646bdf6,3370,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,2,shelling plant to distributor,e1f0ea16-b233-5288-8ae0-4a5dd6813863,6adacd0c-daae-58e4-9049-cd3b893f8764,0.46
b80e6d27-bb94-5cc5-84ea-56148151ebca,3371,f42ea80e-3647-5d1a-afda-4248c0dd7f5e,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.28
5fa6bca3-5670-55d5-a797-065727c777f8,3372,340c9e77-10e7-5df2-9932-41d6d5bc8841,1,farm to shelling plant,eecc8669-f868-5f42-98b2-a12ef7796760,fab911e3-2168-51a1-8f6a-2e4d22f38c19,0.29
cf314ac5-708a-520e-b85f-01e41d92f7c7,3373,340c9e77-10e7-5df2-9932-41d6d5bc8841,2,shelling plant to distributor,cec2feb6-a9f5-5015-8982-c31d0960fc85,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.19
1addccbe-7400-5d11-842a-1b87d4a03419,3374,340c9e77-10e7-5df2-9932-41d6d5bc8841,3,distributor to retailer,c44c2104-37a0-5a7e-b21b-4502f5382882,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.52
da8402c7-a34a-5755-a40e-7ae09fe94f25,3375,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,1,farm to shelling plant,40ed6061-b230-51a6-a295-35725ca084fe,8c2f2e0d-a7eb-5143-b60c-20a4b8dc5807,0.31
4591c2c6-4d3a-5db4-92bf-aba4ab292f55,3376,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,2,shelling plant to distributor,b8fc98b0-47a1-517b-b796-3df72d5c8e5d,4ff5d4b7-19c0-551f-905c-e925106ffbba,0.36
30b77d7e-2bad-5b93-86d1-5f3ec9411ba4,3377,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,0ebfb33d-b894-5771-918e-632c9379113d,0.33
5f390526-f561-5e02-b1a4-9ab6ff60ff56,3378,ad024d34-41e1-5a3f-8366-2476c88d07e3,1,farm to factory,9f9c5721-d076-5401-8610-78a339c26ecf,189dadb1-9b64-5d50-b912-b3d180865dcf,0.25
fa7fc960-3ffb-5084-a8cb-a451facb1679,3379,ad024d34-41e1-5a3f-8366-2476c88d07e3,2,factory to distributor,e4b7a8de-aa1b-5c10-8f47-d813d70054c8,c44c2104-37a0-5a7e-b21b-4502f5382882,0.21
d857c176-c7a9-561f-8b42-88fa056702da,3380,ad024d34-41e1-5a3f-8366-2476c88d07e3,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,096c265c-d191-5bd1-bef5-bb32ea1583bd,0.54
64f36f9d-45aa-5957-9ae0-cc2b0ca8a112,3381,b86d26ca-e58b-52e7-8465-9d375fd05a7d,1,farm to factory,a0243189-b708-58d9-9cd2-db4749812bb7,8660bcec-3248-5d42-be4e-724731286e6e,0.26
2a5dc728-5fc8-5cd6-8c6c-2d8516b35170,3382,b86d26ca-e58b-52e7-8465-9d375fd05a7d,2,factory to distributor,2b8db94b-64af-5811-89af-aad16b39f2af,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.55
5c14e08e-cd73-5499-9988-7c329bc9a85d,3383,b86d26ca-e58b-52e7-8465-9d375fd05a7d,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,4173ab46-b88e-5c37-b38a-dd95e4580f2d,0.19
5a120d42-7481-5446-87d9-27ef64e0a18d,3384,c101b486-f7b4-5e0a-8673-6f7e8be1763f,1,farm to factory,dd8ff60f-b05b-57b5-8249-8f50fa0bfb9a,df3e6268-6e33-5a01-8f01-896c0ccbe0a4,0.18
8a47803b-d7a6-5cc9-af70-ad9c99335a20,3385,c101b486-f7b4-5e0a-8673-6f7e8be1763f,2,factory to distributor,fc0d6ca4-7826-55d8-a019-cc94614ca112,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.39
e6040de5-5d88-59b7-959e-622affa2de6b,3386,c101b486-f7b4-5e0a-8673-6f7e8be1763f,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,3463d30c-175a-54f6-b3c4-902bd313c4be,0.43
12c764b0-2b22-51d3-8675-ac1334e27469,3387,265866d8-6951-50f4-969b-7ef2aafab5d2,1,farm to factory,1d1236ee-50e5-593f-ade3-8af2a6867902,4923404d-d1ac-5d29-baf5-e79ed9543934,0.38
3cfcff6f-ed96-5df7-9710-7f934dbbe258,3388,265866d8-6951-50f4-969b-7ef2aafab5d2,2,factory to distributor,15748792-77ce-5ae0-84d7-276b004b46a9,c44c2104-37a0-5a7e-b21b-4502f5382882,0.3
caab3a52-c7e4-513f-b856-68ef94f08196,3389,265866d8-6951-50f4-969b-7ef2aafab5d2,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.32
33637b5c-07bd-5611-9848-25e0b22a8713,3390,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,1,farm to factory,3c326f0d-4ae6-5f44-963a-7f8e9fbb212a,7c8a5c3d-1545-57fc-b7f8-91b28d0467dc,0.27
7bc6f020-6be0-5814-8be3-d5bf382772f4,3391,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,2,factory to distributor,8e76623c-ce25-5686-91ba-d9806ddcf128,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.42
52fb8aaf-54d8-5e46-acda-ff8e4ca795ed,3392,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,3,distributor to retailer,c44c2104-37a0-5a7e-b21b-4502f5382882,39618516-09dc-5856-9d5c-fd79bd0fd05b,0.31
33e09d05-7bea-5505-af75-918c5ef94fb7,3393,df94297b-b723-533b-8d4d-a300d457e1e7,1,farm to factory,e7186b47-adc9-5652-b177-c2a60c3bd230,4ffb2836-34e1-58cb-98a5-1a786e68338c,0.47
7492f5e3-2d55-53b0-98f9-b1faeabf5f56,3394,df94297b-b723-533b-8d4d-a300d457e1e7,2,factory to distributor,517fc496-533e-51ec-8df0-9748b4b8a7ce,6adacd0c-daae-58e4-9049-cd3b893f8764,0.24
666b7cb6-8409-547f-9166-0429d90797e0,3395,df94297b-b723-533b-8d4d-a300d457e1e7,3,distributor to retailer,01b19b67-943f-5aaa-8e22-ac99770bd52e,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.29
d44bb0a0-ed11-52e8-ac81-e8c8c9ced4f0,3396,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,1,farm to factory,110979f9-a83b-5fdd-a973-ca609f6e68c6,ef6d0c51-99ce-5fc7-9cb4-71d75965ed57,0.2
3962faee-79e6-50c7-94ea-f287b5fee6f8,3397,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,2,factory to distributor,842932fe-6bf2-500b-9f43-4067fa15f993,01b19b67-943f-5aaa-8e22-ac99770bd52e,0.34
1accbd46-dd30-559a-a8f6-5c355f61bbc1,3398,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,790f93aa-9203-5d4e-a835-8e44ad6bad68,0.46
6bba4996-9c68-5b0b-b6d0-b6719308909a,3399,5dc324d9-1a77-53f2-8766-a78cc1080f3b,1,farm to factory,1a65dfbe-ca11-5e4a-8a21-fdacaab8d4bd,ab6a5ee9-e813-50e9-9e2b-9b2696d7a2bd,0.22
56af5b96-c6b5-517d-a3c4-40eeb714d34c,3400,5dc324d9-1a77-53f2-8766-a78cc1080f3b,2,factory to distributor,6b7a53e1-89d8-5e63-b05d-939b81370179,c44c2104-37a0-5a7e-b21b-4502f5382882,0.51
7e055fd9-5a25-51d0-b4c3-63e439148d9d,3401,5dc324d9-1a77-53f2-8766-a78cc1080f3b,3,distributor to retailer,4ff5d4b7-19c0-551f-905c-e925106ffbba,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.27
475bef95-569d-5d45-9530-010bfda44acf,3402,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,1,farm to factory,bf473419-b12c-50fa-85bb-abe24ef25128,609d4842-7394-5f4b-89d8-e95998fa72b1,0.44
33fad769-4875-50f6-b54b-16d0dc09590a,3403,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,2,factory to distributor,9f19f540-c494-5ff7-a7ad-7359b8f22669,7325d674-5b55-50c0-af28-4f2299cace1a,0.31
1ddd3a2f-01b4-5996-8a21-dfea2d774ec5,3404,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,3,distributor to retailer,7325d674-5b55-50c0-af28-4f2299cace1a,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.25
82831ef9-7698-5060-a1a5-8f2e0d161cb4,3405,8cf25d77-5347-5151-b28b-3ace9d82d1da,1,farm to factory,2c90323a-e16d-58c0-9f53-d2d03d2cfd25,cb99e4df-e950-5d83-92c3-ff8bd3c4b202,0.26
41dda5bc-93ab-5e0b-bca8-a79e824f4dc6,3406,8cf25d77-5347-5151-b28b-3ace9d82d1da,2,factory to distributor,d33a4759-8ddc-5bcb-ae1e-c6326e81e059,c44c2104-37a0-5a7e-b21b-4502f5382882,0.44
cce6af55-8455-598c-bf6d-455698e39889,3407,8cf25d77-5347-5151-b28b-3ace9d82d1da,3,distributor to retailer,6adacd0c-daae-58e4-9049-cd3b893f8764,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.3
264ab9fb-cb41-57e9-827a-341904b7b5e3,3408,559ee91e-6f54-545f-80a3-0dccdd74a4ac,1,farm to processor,c9901284-fcb0-58b0-a646-0c4494b2fba5,8213557d-5f7f-5030-a23f-a27b462f2b86,0.46
2c75fb42-b1fa-5c00-b32e-c7b6789b8eca,3409,559ee91e-6f54-545f-80a3-0dccdd74a4ac,2,processor to factory,7f6ecc73-da81-59dd-9127-0ce08be79e26,e743bf31-7b72-56fa-ad9c-bd24bfd78f40,0.41
6bc51e8b-2ca5-5287-b285-d56dca90bab7,3410,559ee91e-6f54-545f-80a3-0dccdd74a4ac,3,factory to retailer,3ee7aa6b-1819-5320-9ad5-e449c4f60e22,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.13
9d3e08d6-d2dd-5afd-9eae-48da605955dc,3411,0da944df-e775-5690-8d65-9d5b4a06f692,1,farm to processor,c198bfbc-c92b-5904-b947-afbefd407692,cd898949-a93a-541e-9730-7fdf1f5107c5,0.39
c507a504-0a52-54ac-85ee-6bbca08f36d5,3412,0da944df-e775-5690-8d65-9d5b4a06f692,2,processor to factory,91e9db66-b6af-54d9-8432-4411e7dc8a6f,d68cf2cb-d56a-5911-aaaa-dd8e743c089a,0.28
c7ddf5ad-70d7-5e07-ac86-eb275ac6da9d,3413,0da944df-e775-5690-8d65-9d5b4a06f692,3,factory to retailer,be98df90-8c84-5c57-9ffa-f855880c7fbc,3463d30c-175a-54f6-b3c4-902bd313c4be,0.33
9e179c3d-1cb3-51df-962b-4eb4f8139f2f,3414,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,1,farm to processor,a7ac1bf9-555d-5df8-9b37-8450c654532c,2622c0fb-715a-5257-97ee-6d3f71b8232d,0.25
23877e58-de7d-5465-a31b-2137a1c2b97a,3415,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,2,processor to factory,639df19b-001e-54fa-a462-470adebe4467,6908afe9-9f52-5a7d-9b9b-3f6a2a1936d0,0.46
301bb5cc-0e1a-5517-8b09-e5c15593b7c5,3416,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,3,factory to retailer,9dec1bb5-3629-5549-a112-cd936f3f8e2c,a32dd69e-0a60-56f9-b807-9356c46df8b4,0.29
6354931b-4b40-53cb-9664-c68540a8d7ba,3417,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,1,farm to processor,ab5a8ddb-87e5-554b-95e7-ac6166682f0c,cc6e4b09-080e-50b6-b127-ae51dae4fa68,0.27
3a2d935a-5f28-548e-8db7-ad607cc0b19a,3418,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,2,processor to factory,0ac3af02-9a3b-5fcd-8837-ce84e5b9bcd9,df58dd8a-3e3a-5267-b1e1-16ab3b547231,0.34
25583cef-4d10-5761-9eec-eb7b8ad11808,3419,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,3,factory to retailer,62a0b5b0-9f59-5919-8952-f773c4694633,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.39
d5c248bb-5f5f-54e5-94ef-9fe2c03caf0d,3420,216225f1-dfa8-57d8-992b-749e520a8f15,1,farm to processor,69f42d70-9913-52e6-b151-c6c1ed6bd6dc,3383fc9e-f928-5bf5-b5f5-2e6b4ad1c2ac,0.44
c97da1b9-63d1-5282-b52d-026158a14a71,3421,216225f1-dfa8-57d8-992b-749e520a8f15,2,processor to factory,1aa4152e-4419-55f8-9716-3f7e0c144554,7d3d7f2a-d69f-55f5-b6e1-e757f7cbc0e4,0.37
327fac44-d48a-5d2b-9555-2c89674fe70b,3422,216225f1-dfa8-57d8-992b-749e520a8f15,3,factory to retailer,b3fb9fd7-805a-5517-9a5a-35f0ff077f7d,0ebfb33d-b894-5771-918e-632c9379113d,0.19
3cbc79c4-e7f4-5035-9a20-1ff0f9c0ac37,3423,a8c2cdac-500f-5981-a66e-efc81ddff902,1,farm to processor,08c76cc2-7523-598b-a34a-92aa2654fc92,e464a796-6735-5b6a-8fa6-bef1c37c0b22,0.47
a19fa686-99dd-5b18-a6e6-15e2fda6ee7a,3424,a8c2cdac-500f-5981-a66e-efc81ddff902,2,processor to factory,f51cd753-5c79-50b5-8dbb-72b5e22d15a1,21f59f5b-3c98-59bb-a595-2e20ba2af52f,0.32
8c663384-4efa-504c-bf18-bc1c27db2379,3425,a8c2cdac-500f-5981-a66e-efc81ddff902,3,factory to retailer,cb5d3697-5f4e-587a-8bef-c50796db8a67,da074142-bbb3-59ba-88f1-cd35ccb7cfba,0.21
6fd9f36c-19f5-5fd2-baf8-7929c4d83eff,3426,deaf42fe-4493-586a-ba05-7e91a243f63c,1,farm to processor,50167a27-23d3-55a0-90fc-f6033cbb2987,05a970cf-9987-5eb6-9001-b0572ef8d4af,0.25
901a7290-100e-5e51-980d-eb8d4209108a,3427,deaf42fe-4493-586a-ba05-7e91a243f63c,2,processor to factory,2bfc584e-6b74-59c1-8f1b-26e6b6d43a0e,01127401-661c-5678-9eb3-6fff49b53878,0.46
953cdaeb-9f3c-5f74-8304-8d426b1b50f4,3428,deaf42fe-4493-586a-ba05-7e91a243f63c,3,factory to retailer,903b0976-245d-5256-a53c-80aac28dd0f5,9d8518b0-c0b9-582b-a9b1-1f066f77c5fc,0.29
8f26c714-9617-506f-823d-722a69083eb6,3429,23d14860-9498-56ee-9d50-ddc213ddecf4,1,farm to processor,70f71f93-01c6-5e50-9aad-e3dadff7a5fc,a84f513c-3f90-5b60-8743-f013bf35e3ae,0.4
d415b207-8bf0-5323-8980-601f423f4b99,3430,23d14860-9498-56ee-9d50-ddc213ddecf4,2,processor to factory,648c9e2a-baa4-557c-84d4-a427412f8ad3,1d95c413-b938-525c-bcf9-a3cd0b896710,0.15
1590d8b0-f031-5f35-ae56-8edc09216b55,3431,23d14860-9498-56ee-9d50-ddc213ddecf4,3,factory to retailer,e619d886-de76-5be8-b936-bc0f8b3717de,790f93aa-9203-5d4e-a835-8e44ad6bad68,0.45
f3e8b488-6e2f-5c38-9c44-92fcaa894da5,3432,321d492e-6a36-5514-bd67-4711dd77c146,1,farm to processor,64d9a5e6-7b44-5689-be39-e8f49c608089,902d0bd8-ed6f-5ea7-aa4c-b281a9626a08,0.21
2647c13b-ddfd-510f-a57a-d08d4681e127,3433,321d492e-6a36-5514-bd67-4711dd77c146,2,processor to factory,6e5f096b-2bbc-5e18-988a-b5202e97bf33,3f1765de-90b2-50b2-8d92-19ad058fa864,0.44
60bef4e5-4fc8-521d-a047-c51a1b581df7,3434,321d492e-6a36-5514-bd67-4711dd77c146,3,factory to retailer,da442636-3f8a-595c-b5a7-9ff9de9bb73b,39618516-09dc-5856-9d5c-fd79bd0fd05b,0.35
539d771c-0f6c-53f3-9753-231881817d1c,3435,5670277e-dd9c-52e0-b304-7aeb6bdfac17,1,farm to processor,88cccb65-4585-563e-a37d-4aefb4cf40c4,99f867b3-4a85-5ca1-8163-07083818dafc,0.45
cd849add-b0aa-57ff-bffc-4bc18468a263,3436,5670277e-dd9c-52e0-b304-7aeb6bdfac17,2,processor to factory,6ed44c97-2d99-5ccc-a0f0-dfe4826a1edc,23a95d73-3c45-5f9f-91cb-448781671d1c,0.23
894dff87-578a-5d21-8bfe-1b8ec6a31550,3437,5670277e-dd9c-52e0-b304-7aeb6bdfac17,3,factory to retailer,58ae23d2-fd3e-55c3-ab5b-7d774c6c7680,0ebfb33d-b894-5771-918e-632c9379113d,0.32
91452462-60b3-50a3-bdf6-d5091a20baef,3438,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,1,farm to processor,090496a3-227b-5326-84e8-6b600d64ebb0,eacc50c6-bce1-561a-a752-5273a6c58869,0.33
7b4e9377-47e6-50eb-a4c2-0ad4c5223e41,3439,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,2,processor to factory,021adfb8-e52b-569b-8d7c-84c8f5b9bf9d,8a10bf4e-0dd4-56ca-bdc0-9f416da85686,0.51
151b3c91-5f06-55e0-9d7b-1403e25f5140,3440,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,3,factory to retailer,c3399f24-6249-578a-9df0-3cdba0dd3f90,0bd700ff-a0c0-58bb-9b35-fc283d9cd3ff,0.16
e57e44b5-23d0-58bb-b4aa-10d7b683ef2e,3441,50a87220-7919-574f-9a72-693a53d24c06,1,farm to processor,d6909f12-7c2b-52f5-9af8-0c04b17425b9,bb427175-3fcf-5096-9fc4-eb4f5b695263,0.45
867e605d-d98d-561a-b6b3-1557bab8cd01,3442,50a87220-7919-574f-9a72-693a53d24c06,2,processor to factory,380a142e-b2c5-5c5e-b1f7-0f20ac5b09f2,72d78661-b873-55c8-a61b-9d2b99b0f94a,0.32
