prod_ing_uuid,product_uuid,ingredient_uuid,proportion,origin_country
0f802a1b-a1d2-59f4-ab18-b9b792883b5a,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,3ce9f173-4fba-5c3a-9606-cb856dc3e358,0.2,australia
a4df4097-d976-5e3f-97ae-2fe21f2363c7,2ea4690a-2fbb-57c1-8c7a-690df8eec1fa,63ca0fd0-b083-5831-9c45-10cc0a1388f1,0.2,turkey
daa30160-b026-5520-a6c0-c05ca0d3697b,ad024d34-41e1-5a3f-8366-2476c88d07e3,be987686-3519-52c6-8754-55c1548f30cc,0.2,thailand
8ac12494-491e-5aa9-86b5-79c1d33782eb,ad024d34-41e1-5a3f-8366-2476c88d07e3,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,france
d89cb2b4-3575-5f82-b11a-316326d3fccf,ad024d34-41e1-5a3f-8366-2476c88d07e3,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
5e876440-e32e-5691-9d9f-178085d4edd1,ad024d34-41e1-5a3f-8366-2476c88d07e3,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,thailand
ee0c0db8-527b-522a-8e04-3e1f9bf55471,ad024d34-41e1-5a3f-8366-2476c88d07e3,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,thailand
03c4ede5-abcb-5f91-aad7-9833afda9866,b86d26ca-e58b-52e7-8465-9d375fd05a7d,be987686-3519-52c6-8754-55c1548f30cc,0.2,france
4819ce4e-4082-503b-88b9-f7c3cc3e3d41,b86d26ca-e58b-52e7-8465-9d375fd05a7d,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,united states
faf6a74a-c8a2-5985-8f5a-ad747c673673,b86d26ca-e58b-52e7-8465-9d375fd05a7d,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,germany
59f28f66-ea32-5fbf-91c2-6f20751b331c,b86d26ca-e58b-52e7-8465-9d375fd05a7d,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,france
d98d89eb-a71d-5066-8062-7a581ac2882a,b86d26ca-e58b-52e7-8465-9d375fd05a7d,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,italy
140e617d-250a-55bf-a50a-3b1a018f787b,c101b486-f7b4-5e0a-8673-6f7e8be1763f,be987686-3519-52c6-8754-55c1548f30cc,0.2,italy
9412ac6f-e22e-52a3-9c17-2431e19d60ca,c101b486-f7b4-5e0a-8673-6f7e8be1763f,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,thailand
f998b207-2472-5810-927a-379ee9a43502,c101b486-f7b4-5e0a-8673-6f7e8be1763f,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,germany
b509d6b0-9ab3-5d92-9c9c-a543c11badf4,c101b486-f7b4-5e0a-8673-6f7e8be1763f,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,france
e73dcfcb-c67b-5e47-aa4b-209b87a038d3,c101b486-f7b4-5e0a-8673-6f7e8be1763f,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,italy
45874b1a-4b37-5f55-92bc-f8be2c741ec2,265866d8-6951-50f4-969b-7ef2aafab5d2,be987686-3519-52c6-8754-55c1548f30cc,0.2,italy
8be4442b-b5f8-5cf1-909a-0056b3de91c9,265866d8-6951-50f4-969b-7ef2aafab5d2,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,france
c09c20bd-85b2-574e-bf79-66481971544a,265866d8-6951-50f4-969b-7ef2aafab5d2,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
b36c9db7-be10-5ff4-935b-10c2606d6afa,265866d8-6951-50f4-969b-7ef2aafab5d2,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,thailand
0ded780a-ec53-5800-bece-a622f21034a1,265866d8-6951-50f4-969b-7ef2aafab5d2,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,france
fb207734-6174-5383-b502-35356f0291c5,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,be987686-3519-52c6-8754-55c1548f30cc,0.2,united kingdom
25643e4c-ea9c-544e-a47d-48a1bd05b2f3,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,thailand
b8dd475d-8c0a-593f-847c-464d57b2bc89,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,germany
a9edb4fa-02fd-5e5f-957e-0aa03e504aa8,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,united states
1903c98a-c048-5892-a8b4-0e1d318cc94a,0aec4ca7-2c3a-520b-a6d1-61e60dee18af,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,thailand
68727e8c-3ef3-5d0d-a60a-3335a9039cab,df94297b-b723-533b-8d4d-a300d457e1e7,be987686-3519-52c6-8754-55c1548f30cc,0.2,germany
a89cdf7c-2e0d-50dd-89d4-78f5584d494c,df94297b-b723-533b-8d4d-a300d457e1e7,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,united states
b9ccb8ce-0a30-5408-a84a-fc0d01f8a68e,df94297b-b723-533b-8d4d-a300d457e1e7,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,italy
096d160f-03c7-5d2c-83f1-f0c769f7bf02,df94297b-b723-533b-8d4d-a300d457e1e7,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,italy
8d728292-1dfd-5dd6-850c-9d5d03877513,df94297b-b723-533b-8d4d-a300d457e1e7,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,italy
ef3ed6c5-8c54-5e0c-8a19-eccfa95eaacf,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,be987686-3519-52c6-8754-55c1548f30cc,0.2,thailand
f2c09953-fc8e-5070-a771-054eb5bccca1,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,united kingdom
612468f9-b7ab-5d38-82f7-c899b897c004,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united states
36acf7b9-92b4-546c-9577-5fb31b5bbe93,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,italy
baf9e051-d1a5-566b-8b51-26a2e04b73c7,14554e14-0bf2-52b2-8a2f-b43b1f8cc601,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,france
79d06117-f3ac-5af1-87fd-dbf63837b1a6,5dc324d9-1a77-53f2-8766-a78cc1080f3b,be987686-3519-52c6-8754-55c1548f30cc,0.2,united states
b02874f4-640d-5629-8370-04ecca87c53d,5dc324d9-1a77-53f2-8766-a78cc1080f3b,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,united states
d6af76db-67e6-5657-ba07-75c52fa453dd,5dc324d9-1a77-53f2-8766-a78cc1080f3b,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
cb8f5039-a7da-5055-872e-08235cac5530,5dc324d9-1a77-53f2-8766-a78cc1080f3b,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,germany
d3dcc411-14cb-59e0-a8af-cc78c780ce1f,5dc324d9-1a77-53f2-8766-a78cc1080f3b,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,united kingdom
abb09316-225b-5356-8d93-1029527933bc,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,be987686-3519-52c6-8754-55c1548f30cc,0.2,italy
2871faee-6ec0-512b-affd-3e59f55fb843,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,france
83aeb569-0c5b-5086-96fe-83621e64ae3b,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,france
d85ce294-d0a9-5a54-9e90-6cde1b38ae56,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,italy
229c6369-7a49-5bbe-bbda-b7de04305aa0,4bbfedd5-3263-5bbc-93d3-4fd2a7435868,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,france
f0a43c60-7958-5875-9ca5-abdc8cf17f46,8cf25d77-5347-5151-b28b-3ace9d82d1da,be987686-3519-52c6-8754-55c1548f30cc,0.2,united kingdom
84507b4f-c235-5578-a586-cd997a2fb451,8cf25d77-5347-5151-b28b-3ace9d82d1da,52ee3847-2ee0-522a-ac26-1c607eb16e30,0.2,thailand
b9e4cc6f-74cf-51d3-b523-bb13240a99ce,8cf25d77-5347-5151-b28b-3ace9d82d1da,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
9a8fb944-a207-5200-aa41-ea2708518e62,8cf25d77-5347-5151-b28b-3ace9d82d1da,088a84f7-aefd-5b23-8a03-c00957bdc570,0.2,thailand
7c0c911a-7ac9-5906-8637-9bb3cd6ac5c4,8cf25d77-5347-5151-b28b-3ace9d82d1da,1cdb6974-7235-55c5-ad04-78ca1da3f938,0.2,italy
b50c5101-d03b-5521-840f-649214e4717d,559ee91e-6f54-545f-80a3-0dccdd74a4ac,453afb53-e565-50d4-9714-110398d066f6,0.2,spain
9a0b1ed2-28fe-5eb6-b5e3-a4f3cbcb046c,559ee91e-6f54-545f-80a3-0dccdd74a4ac,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,germany
23e31e8d-5239-5227-8dc0-327b96ef76a6,559ee91e-6f54-545f-80a3-0dccdd74a4ac,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,poland
53cd95e2-fa0e-5995-a213-a38c2c33069e,559ee91e-6f54-545f-80a3-0dccdd74a4ac,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,germany
daac8841-49e0-532b-87c3-5fd951a425c9,559ee91e-6f54-545f-80a3-0dccdd74a4ac,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,netherlands
2a96ac18-10bf-5c41-b96f-fc47a3a741f2,0da944df-e775-5690-8d65-9d5b4a06f692,453afb53-e565-50d4-9714-110398d066f6,0.2,united kingdom
b3ffdbd8-e329-5c80-98cc-356cb89a871d,0da944df-e775-5690-8d65-9d5b4a06f692,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,united kingdom
df696a7e-22af-5b8e-a15e-80633a37e199,0da944df-e775-5690-8d65-9d5b4a06f692,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
e7a3ee8c-cda2-5239-a4f0-59eb00d98b3f,0da944df-e775-5690-8d65-9d5b4a06f692,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,united kingdom
b6d95f45-f166-53de-ab1d-810959a4b1dd,0da944df-e775-5690-8d65-9d5b4a06f692,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,poland
2641476f-d630-56bc-87b5-604b5ab3020e,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,453afb53-e565-50d4-9714-110398d066f6,0.2,france
0434952f-c5ad-5830-9779-9f2d1a4304ab,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,united kingdom
367bbb9a-093b-58f6-9cfd-f561a0c18769,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,netherlands
80885f38-ee54-5d91-b96f-ac5de7b10822,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,spain
8d8a8d17-c16c-50d0-ad85-946140f17c83,5e8d8c92-b0c9-5e4f-9f6a-594314470d7b,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,poland
5f9806b8-0b96-5e44-af88-9097fb75aa64,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,453afb53-e565-50d4-9714-110398d066f6,0.2,netherlands
849ade4a-e28b-5b25-afb4-a8793192b721,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,netherlands
e747d0aa-3c17-5fc6-9bba-fd4a58030298,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,united kingdom
d70c23d3-90d5-5807-adae-cb9ca44746b7,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,spain
4470f8e0-b426-5854-8d1b-7a0c99e2e7e4,bf82b2c1-a10d-5cdf-b5e1-8bfc0c7c61bc,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,united kingdom
8d152b0a-1d7a-5c91-8f4c-7a19cdba4483,216225f1-dfa8-57d8-992b-749e520a8f15,453afb53-e565-50d4-9714-110398d066f6,0.2,netherlands
546348f7-7d2b-562b-8adb-8ebe5f06d10c,216225f1-dfa8-57d8-992b-749e520a8f15,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,france
a7cdfce3-27f5-5f39-a5d3-4a031f004bd4,216225f1-dfa8-57d8-992b-749e520a8f15,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,poland
bbc8536a-691a-5d9d-80cd-095467925ed8,216225f1-dfa8-57d8-992b-749e520a8f15,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,france
643fa172-26a1-5dc1-a1ac-4fc6569eef0b,216225f1-dfa8-57d8-992b-749e520a8f15,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,poland
b04fa992-7d81-56a4-9ed7-592ec3f212ff,a8c2cdac-500f-5981-a66e-efc81ddff902,453afb53-e565-50d4-9714-110398d066f6,0.2,united kingdom
9c109a82-4b10-5556-ae00-9f6532af765f,a8c2cdac-500f-5981-a66e-efc81ddff902,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,united kingdom
4901a271-f9f2-5444-b098-0dd3824bd944,a8c2cdac-500f-5981-a66e-efc81ddff902,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,poland
0156f125-227a-5066-81a3-b4f14a5ef062,a8c2cdac-500f-5981-a66e-efc81ddff902,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,spain
96343df5-7b85-561b-b54b-0d5ac48e85b1,a8c2cdac-500f-5981-a66e-efc81ddff902,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,spain
43bb4da2-e466-5e44-80a9-c599a0e024b2,deaf42fe-4493-586a-ba05-7e91a243f63c,453afb53-e565-50d4-9714-110398d066f6,0.2,united kingdom
d7f50040-bfa9-51f1-9b07-e4233d6efcab,deaf42fe-4493-586a-ba05-7e91a243f63c,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,united kingdom
1fb2f05d-e590-5aef-a470-91fb629c0826,deaf42fe-4493-586a-ba05-7e91a243f63c,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,france
70ed0e1b-8f8f-5e44-91fe-4151a05ab6b4,deaf42fe-4493-586a-ba05-7e91a243f63c,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,netherlands
3432d75b-d5ba-5c7a-991c-1c03ca7c465c,deaf42fe-4493-586a-ba05-7e91a243f63c,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,united kingdom
d48c2f98-822d-5edb-b16b-3e991d365c0f,23d14860-9498-56ee-9d50-ddc213ddecf4,453afb53-e565-50d4-9714-110398d066f6,0.2,poland
3e882575-12c6-5c63-989f-7b7edffee6d8,23d14860-9498-56ee-9d50-ddc213ddecf4,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,spain
aaf3bd3e-8293-54c7-9488-db7a70b82ef5,23d14860-9498-56ee-9d50-ddc213ddecf4,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,spain
062ff974-9cc2-580c-8ebe-c14a2149d713,23d14860-9498-56ee-9d50-ddc213ddecf4,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,france
bb0c337a-a27a-5c5e-8576-7caf5cb93b1d,23d14860-9498-56ee-9d50-ddc213ddecf4,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,spain
e66a08b2-ec6e-5e46-b115-cc695f824ac5,321d492e-6a36-5514-bd67-4711dd77c146,453afb53-e565-50d4-9714-110398d066f6,0.2,spain
ca0b052c-ff08-5740-b614-2220285bb81d,321d492e-6a36-5514-bd67-4711dd77c146,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,netherlands
b10c0aec-4153-5d9d-b908-0480a13dee9f,321d492e-6a36-5514-bd67-4711dd77c146,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,germany
7b4f74ae-407f-5f45-a5ff-8945399f90a5,321d492e-6a36-5514-bd67-4711dd77c146,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,poland
bba12253-50a2-55e8-a46b-45c1a93f98c0,321d492e-6a36-5514-bd67-4711dd77c146,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,netherlands
20c142ad-6498-5dcc-88c0-924421c6acda,5670277e-dd9c-52e0-b304-7aeb6bdfac17,453afb53-e565-50d4-9714-110398d066f6,0.2,germany
4c3a9b21-92e9-5512-ad97-ebe0d352aaea,5670277e-dd9c-52e0-b304-7aeb6bdfac17,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,spain
67017f94-471e-53a0-8152-2dc511f0c788,5670277e-dd9c-52e0-b304-7aeb6bdfac17,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,france
cf7f5397-355f-5808-abd0-9283f8407d9b,5670277e-dd9c-52e0-b304-7aeb6bdfac17,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,france
dbd1593d-daba-55d0-ac33-38d4cbca1028,5670277e-dd9c-52e0-b304-7aeb6bdfac17,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,spain
c865cc81-e82f-5d8d-9072-766465e8b1aa,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,453afb53-e565-50d4-9714-110398d066f6,0.2,united kingdom
1dc5dc61-18c3-5563-a14a-493a1cfb939d,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,germany
47db58f7-bac4-57cd-a939-9848be135976,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,spain
5fbaf538-e4b4-5bed-ace2-3c94f79f7a6a,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,france
84bd8060-4009-5e3c-a7be-20dd3707763d,b1be0a9f-cbb7-55eb-9ef4-7269f8e69eca,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,france
687cb149-bb9c-5a6c-8c26-dfe5287b114e,50a87220-7919-574f-9a72-693a53d24c06,453afb53-e565-50d4-9714-110398d066f6,0.2,germany
a8599d87-259f-55e6-af61-0dfb8590d3e5,50a87220-7919-574f-9a72-693a53d24c06,0dd7627b-b135-5c0c-a968-66c8e2399bdd,0.2,poland
2dcee286-5040-5406-8ea1-84b8fa55c7a9,50a87220-7919-574f-9a72-693a53d24c06,a7ed939b-4caa-5699-a220-f3ea0261fec2,0.2,spain
610cd6cf-3fd6-55da-828e-9357191e195a,50a87220-7919-574f-9a72-693a53d24c06,f96d47ab-13ca-5ac5-be42-0ce7c704bdd9,0.2,netherlands
482b4b54-d6d0-5efb-ad7d-effff885e952,50a87220-7919-574f-9a72-693a53d24c06,d4ca3ef1-aa5e-5f83-9e5e-0293cb874a4f,0.2,spain
703301e8-c087-5cf9-9da7-4c4614e8f5ef,9c6906d1-b977-5686-8553-6e0da2d1cfff,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,belgium
708067f4-8e84-528d-a047-b2f658584e82,9c6906d1-b977-5686-8553-6e0da2d1cfff,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,poland
3e08113c-f9ee-5ea1-a892-60fe284e07fa,9c6906d1-b977-5686-8553-6e0da2d1cfff,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,poland
ea28dccb-fc20-5f9a-a2e9-d4332ba7c227,9c6906d1-b977-5686-8553-6e0da2d1cfff,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,united kingdom
93242b64-b778-58e5-82db-973cd3aa8bb5,9c6906d1-b977-5686-8553-6e0da2d1cfff,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,belgium
3e3f060f-27fc-5806-aaf5-955a438310ef,5942796e-186e-5121-b613-138f5f460455,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,poland
b0b3afd0-1c13-544b-bae8-9ecdf62d2793,5942796e-186e-5121-b613-138f5f460455,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,spain
4135a974-d87e-5a59-a34d-84cb10f095f5,5942796e-186e-5121-b613-138f5f460455,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,france
2bc26684-9993-598e-9404-7b965cccd435,5942796e-186e-5121-b613-138f5f460455,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,united kingdom
fee53847-b128-55e9-b7ed-ab3aa1fbc8b1,5942796e-186e-5121-b613-138f5f460455,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,kenya
461e7e85-279f-51c3-8a76-27691266263a,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,belgium
14a34fa3-20ca-59e1-aac5-8a1b25a26e7d,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,united kingdom
5bcbfa25-e95d-5f4c-920f-0f7b9e1f3826,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,poland
a5146261-fb53-54d2-8494-edec3bb32e0a,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,poland
6e5baac1-2cec-5687-9e2d-e351df6c8dc7,65c3c1dc-aa9f-57e6-a305-9e4854ac6deb,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,kenya
d9b2009c-b518-557c-8327-a97fa2fb4f49,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,kenya
33931939-d296-5f33-9da5-6a88d69831e7,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,kenya
8fcf7a59-4d64-50f1-8586-6319e53ddf97,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,kenya
9114b7a8-7bbc-56cc-b9e6-de596737fb58,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,kenya
46fc7efc-5630-5ea4-a1e6-0ad4898b1f76,d2dea250-c2c1-5d51-bf16-b3e569ba23ae,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,spain
d8c70ca6-e4f2-51eb-a8bd-bfd7f974808a,6c9acb95-28b1-53f3-b194-b8503c0ba19f,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,france
d35bf53c-8144-52d7-a1a7-4a3d6b3f78c0,6c9acb95-28b1-53f3-b194-b8503c0ba19f,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,belgium
1bf13873-95d2-5828-968c-ae260b687d17,6c9acb95-28b1-53f3-b194-b8503c0ba19f,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,united kingdom
072f747e-881b-5e38-8f19-9a00a997cd19,6c9acb95-28b1-53f3-b194-b8503c0ba19f,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,kenya
eac12807-148c-51fb-8fe6-434a795ceb8e,6c9acb95-28b1-53f3-b194-b8503c0ba19f,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,france
f3c526d1-d3ca-5407-8900-94136de9e904,68e79028-d138-5f55-a3f2-188d2ea586ba,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,poland
18a90967-8d25-5e70-8c39-be307c992fd4,68e79028-d138-5f55-a3f2-188d2ea586ba,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,france
04183595-ddca-5224-be46-3da2217d9dd0,68e79028-d138-5f55-a3f2-188d2ea586ba,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,kenya
d658a034-2a69-5744-a524-ffdb7cabaf22,68e79028-d138-5f55-a3f2-188d2ea586ba,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,united kingdom
0935a331-5ddb-5324-86fc-504131f8fb6a,68e79028-d138-5f55-a3f2-188d2ea586ba,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,kenya
bbac4f8c-a9de-5864-9cb4-f3a65ef8ea49,9cdc0108-54a9-5e98-8980-ca34fa401b18,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,france
b0dae2e5-6212-5a4d-9073-4d3e765820b3,9cdc0108-54a9-5e98-8980-ca34fa401b18,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,poland
b8f3a399-5320-5e39-86a3-c13f52957a77,9cdc0108-54a9-5e98-8980-ca34fa401b18,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,france
c63e9b33-9ad6-5426-a175-850b2179b9be,9cdc0108-54a9-5e98-8980-ca34fa401b18,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,kenya
2a4e2c34-a241-5263-a6f5-9d1e28f2a75c,9cdc0108-54a9-5e98-8980-ca34fa401b18,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,belgium
95b14ea0-9f52-5ab0-bb59-7247646e555d,238f9786-60be-5e59-b49c-7bba051bd340,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,france
cb8b454e-1e3f-5c93-bf54-25bbc9b4141a,238f9786-60be-5e59-b49c-7bba051bd340,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,belgium
ed2dedfb-cea8-569d-a435-b15b833afebb,238f9786-60be-5e59-b49c-7bba051bd340,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,kenya
e9cb2670-9609-55d6-a645-8d90b8bd21b6,238f9786-60be-5e59-b49c-7bba051bd340,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,france
64e249f2-8cf7-5b54-85da-3124e2a87b06,238f9786-60be-5e59-b49c-7bba051bd340,c3a5af10-40f7-5b3b-8fce-200646e57080,0.2,poland
0ba4ade0-c9cf-5016-800e-bc0fcf9c848f,f57916fa-004f-5d6d-bfcd-88ab37231edc,a8880066-1533-5b3e-b21b-7c3014fd8165,0.2,spain
c4c78e8c-13b5-553b-a045-6066cf85e652,f57916fa-004f-5d6d-bfcd-88ab37231edc,97ae17d3-a5a9-56b0-b5ec-b88367e98c15,0.2,spain
102e7b4b-c912-5427-8cf4-72453b40a4f2,f57916fa-004f-5d6d-bfcd-88ab37231edc,19ead09a-2408-5c7c-bcd4-a85403c2fc91,0.2,belgium
e2fd4b59-909f-5ec0-aaf9-239bc74f4b2c,f57916fa-004f-5d6d-bfcd-88ab37231edc,e1d14d86-8b5a-5d05-9dce-b2ef6d0ab991,0.2,kenya
